time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-06-21T18:57:18.100Z,37.1903333,-112.1745,9,1.87,ml,13,167,0.2755,0.18,uu,uu60153237,2016-06-22T22:35:04.600Z,"35km ENE of Kanab, Utah",earthquake,0.94,1.33,0.157,4,reviewed,uu,uu
2016-06-21T18:55:09.840Z,33.778,-116.1393333,6.7,1.12,ml,29,77,0.07096,0.17,ci,ci37609384,2016-06-21T19:37:35.878Z,"10km NE of Indio, CA",earthquake,0.31,0.75,0.191,27,reviewed,ci,ci
2016-06-21T18:53:45.100Z,17.8579,-67.0802,6,1.6,Md,3,331.2,0.11498436,0.02,pr,pr16173007,2016-06-21T19:49:55.897Z,"13km SSW of La Parguera, Puerto Rico",earthquake,0.9,0.3,0,3,reviewed,pr,pr
2016-06-21T18:47:36.360Z,-43.7899,-16.171,10,5.2,mb,,38,24.061,0.75,us,us200065tt,2016-06-21T19:15:10.695Z,"Southern Mid-Atlantic Ridge",earthquake,12.3,1.8,0.072,64,reviewed,us,us
2016-06-21T18:46:53.000Z,54.7532,-160.5329,25,2,ml,,,,0.47,ak,ak13690102,2016-06-24T00:39:57.433Z,"62km W of Chernabura Island, Alaska",earthquake,0.5,,,,reviewed,ak,ak
2016-06-21T18:42:14.490Z,33.4726667,-116.492,9.62,1.88,ml,62,23,0.07503,0.22,ci,ci37609376,2016-06-21T19:38:19.510Z,"19km ESE of Anza, CA",earthquake,0.19,0.38,0.14,26,reviewed,ci,ci
2016-06-21T18:33:20.000Z,62.1517,-150.2493,9.5,1.6,ml,,,,0.7,ak,ak13674349,2016-06-24T00:37:58.944Z,"20km W of Y, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-06-21T18:32:30.810Z,39.6128333,-121.5646667,-0.15,1.92,md,7,180,0.0555,0.05,nc,nc72653946,2016-06-21T22:09:08.012Z,"11km N of Oroville, California",quarry blast,0.78,31.61,0.341,12,reviewed,nc,nc
2016-06-21T18:11:38.010Z,34.078,-118.1468333,9.36,1.43,ml,30,87,0.03597,0.09,ci,ci37609352,2016-06-21T18:46:22.758Z,"3km SW of Alhambra, CA",earthquake,0.19,0.24,0.198,25,reviewed,ci,ci
2016-06-21T18:07:58.000Z,51.1617,-174.9622,25.1,2.2,ml,,,,0.32,ak,ak13690098,2016-06-24T00:39:10.311Z,"126km SSW of Atka, Alaska",earthquake,4.1,3.4,,,reviewed,ak,ak
2016-06-21T17:58:28.000Z,59.3949,-152.7098,68.7,1.5,ml,,,,0.48,ak,ak13690097,2016-06-24T00:39:50.447Z,"65km SW of Anchor Point, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-06-21T17:48:14.000Z,58.5072,-155.197,118.3,2.2,ml,,,,0.44,ak,ak13690095,2016-06-24T00:39:48.437Z,"87km ESE of King Salmon, Alaska",earthquake,0.6,0.6,,,reviewed,ak,ak
2016-06-21T17:47:38.000Z,59.9321,-138.9084,9.8,1.2,ml,,,,0.43,ak,ak13690094,2016-06-24T00:39:47.157Z,"62km NE of Yakutat, Alaska",earthquake,0.8,0.4,,,reviewed,ak,ak
2016-06-21T17:34:52.000Z,62.0661,-150.6798,9.9,1.3,ml,,,,0.75,ak,ak13674341,2016-06-24T00:38:04.952Z,"41km SW of Talkeetna, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-06-21T17:16:53.000Z,56.5288,-157.9265,76.9,3,ml,,,,0.59,ak,ak13674195,2016-06-24T00:38:22.122Z,"59km ENE of Chignik Lake, Alaska",earthquake,0.5,0.4,,,reviewed,ak,ak
2016-06-21T17:12:08.430Z,-3.462,151.8538,365.31,6.3,mwb,,12,0.787,0.99,us,us200065sc,2016-06-22T14:38:54.000Z,"68km WNW of Namatanai, Papua New Guinea",earthquake,5.1,3.5,0.063,24,reviewed,us,us
2016-06-21T17:11:25.210Z,36.2298333,-89.4426667,7.58,1.02,md,6,95,0.01801,0.11,nm,nm60121842,2016-06-23T13:55:47.350Z,"5km SE of Ridgely, Tennessee",earthquake,0.45,1.08,0.016,4,reviewed,nm,nm
2016-06-21T17:07:45.960Z,36.5013,-98.4688,5,3,mb_lg,,52,0.166,0.51,us,us200065sb,2016-06-21T18:13:44.449Z,"18km WSW of Helena, Oklahoma",earthquake,1.4,2,0.098,27,reviewed,us,us
2016-06-21T17:07:13.410Z,33.8925,-116.8641667,13.51,1.36,ml,55,42,0.06989,0.14,ci,ci37394207,2016-06-21T20:43:12.910Z,"4km SSE of Banning, CA",earthquake,0.14,0.37,0.164,41,reviewed,ci,ci
2016-06-21T17:06:47.000Z,62.6976,-149.2918,58.2,1.2,ml,,,,0.46,ak,ak13674193,2016-06-24T00:38:08.990Z,"59km NE of Talkeetna, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
2016-06-21T16:59:20.919Z,37.8177,-115.166,1.9,1.8,ml,15,58.95,0.421,0.1441,nn,nn00548791,2016-06-22T13:31:06.495Z,"50km N of Alamo, Nevada",earthquake,1.62,4.2,0.14,5,reviewed,nn,nn
2016-06-21T16:53:18.000Z,51.1453,-174.9385,6.7,2.1,ml,,,,0.57,ak,ak13690090,2016-06-24T00:39:45.432Z,"127km SSW of Atka, Alaska",earthquake,2,1.4,,,reviewed,ak,ak
2016-06-21T16:50:29.750Z,34.0595,-117.2551667,17.38,1.02,ml,32,63,0.06107,0.14,ci,ci37394191,2016-06-21T20:13:45.983Z,"1km NNE of Loma Linda, CA",earthquake,0.21,0.47,0.109,14,reviewed,ci,ci
2016-06-21T16:49:09.000Z,61.7224,-151.8576,94.8,1.8,ml,,,,0.54,ak,ak13673758,2016-06-24T00:38:06.941Z,"96km W of Willow, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-06-21T16:45:38.000Z,59.098,-137.91,6.5,1.6,ml,,,,0.56,ak,ak13690088,2016-06-24T00:39:08.332Z,"114km ESE of Yakutat, Alaska",earthquake,1.2,0.4,,,reviewed,ak,ak
2016-06-21T16:28:02.210Z,18.8721667,-155.181,30.539,1.93,md,41,261,0.3875,0.08,hv,hv61305876,2016-06-21T18:39:39.020Z,"48km SE of Pahala, Hawaii",earthquake,1.81,3.19,0.081,21,reviewed,hv,hv
2016-06-21T16:26:34.400Z,22.6614,-45.1327,10,6.1,mwb,,23,16.29,0.61,us,us200065s1,2016-06-22T15:45:31.662Z,"Northern Mid-Atlantic Ridge",earthquake,9.2,1.7,0.035,79,reviewed,us,us
2016-06-21T16:12:54.600Z,22.5765,-44.9955,10,4.9,mb,,78,16.381,0.78,us,us200065qz,2016-06-21T17:41:59.535Z,"Northern Mid-Atlantic Ridge",earthquake,10.6,1.9,0.037,232,reviewed,us,us
2016-06-21T16:07:52.070Z,0.8817,97.3583,30,4.4,mb,,111,0.472,0.4,us,us200065r5,2016-06-21T20:13:50.208Z,"184km WSW of Sibolga, Indonesia",earthquake,4.6,5.2,0.112,23,reviewed,us,us
2016-06-21T16:07:41.250Z,40.3669,52.9143,49.17,4.3,mb,,83,4.72,1.43,us,us200065qy,2016-06-21T19:25:41.148Z,"38km N of Turkmenbasy, Turkmenistan",earthquake,9.2,9.7,0.116,21,reviewed,us,us
2016-06-21T16:07:23.600Z,18.3668,-64.722,74,2.1,Md,6,169.2,0.05839049,0.03,pr,pr16173006,2016-06-21T19:34:59.128Z,"12km WSW of Road Town, British Virgin Islands",earthquake,4.7,0.7,0,6,reviewed,pr,pr
2016-06-21T16:02:23.000Z,65.3967,-144.7349,2.6,1.3,ml,,,,0.71,ak,ak13673752,2016-06-24T00:38:58.353Z,"8km SSW of Circle Hot Springs Station, Alaska",earthquake,0.5,0.4,,,reviewed,ak,ak
2016-06-21T15:39:53.000Z,61.0812,-152.4247,113.3,1.6,ml,,,,0.41,ak,ak13673748,2016-06-24T00:38:12.987Z,"68km NNE of Redoubt Volcano, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-06-21T15:24:23.360Z,38.7741667,-122.749,0.73,1.46,md,7,127,0.02484,0.02,nc,nc72653921,2016-06-22T06:20:02.976Z,"0km ESE of The Geysers, California",earthquake,0.24,0.62,0.138,7,reviewed,nc,nc
2016-06-21T15:16:46.000Z,60.4353,-153.857,2.5,1.1,ml,,,,0.45,ak,ak13673318,2016-06-24T00:38:10.960Z,"61km W of Redoubt Volcano, Alaska",earthquake,0.2,0.4,,,reviewed,ak,ak
2016-06-21T15:13:04.000Z,58.522,-154.3019,8.5,1.8,ml,,,,0.77,ak,ak13673317,2016-06-24T00:38:16.981Z,"111km N of Larsen Bay, Alaska",earthquake,0.4,0.5,,,reviewed,ak,ak
2016-06-21T14:52:37.780Z,0.969,97.3807,31.44,4.8,mb,,47,0.385,0.94,us,us200065qm,2016-06-21T15:49:40.493Z,"177km WSW of Sibolga, Indonesia",earthquake,7.7,4.8,0.069,64,reviewed,us,us
2016-06-21T14:44:00.900Z,18.139,-67.7393,126,2.9,Md,6,298.8,0.34585138,0.17,pr,pr16173005,2016-06-21T19:02:19.040Z,"55km WSW of Stella, Puerto Rico",earthquake,1.9,0.9,0,4,reviewed,pr,pr
2016-06-21T14:39:59.000Z,60.7239,-147.7848,4.7,1.3,ml,,,,0.4,ak,ak13673314,2016-06-24T00:39:16.324Z,"49km E of Whittier, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-06-21T14:36:15.000Z,59.9724,-152.8391,95.5,1.4,ml,,,,0.32,ak,ak13690081,2016-06-24T00:39:41.679Z,"57km S of Redoubt Volcano, Alaska",earthquake,0.9,0.7,,,reviewed,ak,ak
2016-06-21T14:26:29.000Z,61.2979,-152.4323,4.6,1.5,ml,,,,0.6,ak,ak13672884,2016-06-24T00:38:15.000Z,"91km NW of Nikiski, Alaska",earthquake,0.1,0.3,,,reviewed,ak,ak
2016-06-21T14:10:37.000Z,57.794,-154.1409,58.7,1.9,ml,,,,0.63,ak,ak13690079,2016-06-24T00:39:40.656Z,"29km NNW of Larsen Bay, Alaska",earthquake,1.2,3.1,,,reviewed,ak,ak
2016-06-21T14:10:24.030Z,-2.1581,99.442,28.49,5.3,mb,,153,2.939,0.62,us,us200065qj,2016-06-21T14:58:53.725Z,"67km SSE of Muara Siberut, Indonesia",earthquake,6.4,3.1,0.06,93,reviewed,us,us
2016-06-21T14:09:12.000Z,59.768,-153.1242,98.6,1.8,ml,,,,0.49,ak,ak13690078,2016-06-24T00:39:40.224Z,"72km W of Anchor Point, Alaska",earthquake,0.9,0.6,,,reviewed,ak,ak
2016-06-21T14:06:49.020Z,44.7471667,-111.7416667,10.57,1.24,ml,10,94,0.057,0.12,mb,mb80156524,2016-06-21T23:45:48.000Z,"51km W of West Yellowstone, Montana",earthquake,0.71,2.01,0.242,2,reviewed,mb,mb
2016-06-21T14:05:15.000Z,60.3448,-152.3119,91.3,2.4,ml,,,,0.5,ak,ak13672878,2016-06-24T00:38:21.024Z,"28km ESE of Redoubt Volcano, Alaska",earthquake,0.1,0.1,,,reviewed,ak,ak
2016-06-21T13:50:46.000Z,62.9343,-156.0573,0.1,1.2,ml,,,,0.53,ak,ak13672876,2016-06-24T00:38:56.296Z,"23km W of McGrath, Alaska",earthquake,0.7,0.3,,,reviewed,ak,ak
2016-06-21T13:45:31.000Z,60.0207,-153.1822,127.7,1.8,ml,,,,0.49,ak,ak13672875,2016-06-24T00:37:47.922Z,"57km SSW of Redoubt Volcano, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-06-21T13:38:13.000Z,60.4114,-152.1827,85.5,1.5,ml,,,,0.39,ak,ak13672874,2016-06-24T00:38:19.016Z,"31km ESE of Redoubt Volcano, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-06-21T13:27:11.200Z,36.7128,-98.3972,5.749,2.7,ml,,83,,0.19,us,us200065qc,2016-06-21T17:48:25.740Z,"5km SW of Cherokee, Oklahoma",earthquake,1.3,6.2,,,reviewed,tul,tul
2016-06-21T13:12:15.000Z,62.5799,-152.5719,0.9,1.1,ml,,,,0.69,ak,ak13672872,2016-06-24T00:38:54.257Z,"130km WNW of Talkeetna, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-06-21T13:03:34.000Z,51.2379,-177.9046,25.1,2.1,ml,,,,0.33,ak,ak13690071,2016-06-24T00:39:38.858Z,"73km SSE of Tanaga Volcano, Alaska",earthquake,0.6,1.4,,,reviewed,ak,ak
2016-06-21T12:57:33.000Z,59.8455,-151.171,39.1,1.2,ml,,,,0.58,ak,ak13672871,2016-06-24T00:38:26.977Z,"14km NNE of Fritz Creek, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
2016-06-21T12:15:34.000Z,60.7014,-146.6759,18.8,1.3,ml,,,,0.56,ak,ak13672869,2016-06-24T00:37:46.724Z,"51km SSW of Valdez, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-06-21T12:09:07.000Z,61.3362,-146.4515,20.1,1.5,ml,,,,0.59,ak,ak13672866,2016-06-24T00:38:24.011Z,"23km NNW of Valdez, Alaska",earthquake,0.1,0.3,,,reviewed,ak,ak
2016-06-21T12:06:54.230Z,38.8376667,-122.829,2.06,1.23,md,38,50,0.005149,0.04,nc,nc72653866,2016-06-22T06:46:04.059Z,"9km W of Cobb, California",earthquake,0.18,0.26,0.203,15,reviewed,nc,nc
2016-06-21T11:43:14.650Z,33.8191667,-117.8791667,5.19,1.2,ml,31,124,0.06362,0.22,ci,ci37394007,2016-06-21T20:07:57.769Z,"2km SSE of Anaheim, CA",earthquake,0.38,0.61,0.142,26,reviewed,ci,ci
2016-06-21T11:40:40.260Z,-23.4166,179.0773,565.03,5.3,mb,,51,5.724,0.91,us,us200065q4,2016-06-21T12:01:05.707Z,"South of the Fiji Islands",earthquake,9.3,5.3,0.028,422,reviewed,us,us
2016-06-21T11:33:39.170Z,38.7976667,-122.8001667,0.28,1.18,md,31,79,0.009599,0.04,nc,nc72653841,2016-06-22T07:54:03.249Z,"4km WNW of The Geysers, California",earthquake,0.16,0.28,0.18,8,reviewed,nc,nc
2016-06-21T10:45:15.430Z,33.3898333,-116.426,9.8,1.13,ml,47,50,0.1196,0.19,ci,ci37393959,2016-06-21T13:17:39.900Z,"16km NNW of Borrego Springs, CA",earthquake,0.25,0.47,0.159,26,reviewed,ci,ci
2016-06-21T10:33:49.000Z,60.991,-148.1353,15.7,1.8,ml,,,,0.58,ak,ak13672000,2016-06-24T00:38:30.034Z,"38km NE of Whittier, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-06-21T10:25:51.250Z,-17.5552,-71.5892,35,4.3,mb,,132,1.437,0.82,us,us200065pv,2016-06-21T11:08:43.477Z,"27km W of Pacocha, Peru",earthquake,8.2,2,0.154,12,reviewed,us,us
2016-06-21T10:08:21.000Z,61.5097,-147.5167,13.7,1.2,ml,,,,0.77,ak,ak13671998,2016-06-24T00:38:28.176Z,"75km NW of Valdez, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-06-21T09:43:19.000Z,61.7442,-149.6762,25,1.1,ml,,,,0.43,ak,ak13671996,2016-06-24T00:38:34.098Z,"13km NNW of Meadow Lakes, Alaska",earthquake,0.3,1.2,,,reviewed,ak,ak
2016-06-21T09:13:32.000Z,61.2828,-146.4529,2.6,1.9,ml,,,,0.84,ak,ak13671990,2016-06-24T00:38:49.283Z,"17km NNW of Valdez, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-06-21T09:05:17.160Z,-41.41,174.97,23,4.4,ml,,,,2.33,us,us200065ni,2016-06-21T21:14:07.186Z,"21km SE of Wellington, New Zealand",earthquake,3.6,6.4,,,reviewed,wel,wel
2016-06-21T09:04:21.500Z,-20.7688,-178.6928,599.3,4.7,mb,,54,4.301,0.99,us,us200065nk,2016-06-21T10:43:15.132Z,"13km S of Ndoi Island, Fiji",earthquake,7.6,5.6,0.045,149,reviewed,us,us
2016-06-21T08:55:07.000Z,61.1846,-152.5081,133.3,1.5,ml,,,,0.43,ak,ak13671988,2016-06-24T00:39:37.649Z,"78km N of Redoubt Volcano, Alaska",earthquake,0.5,0.8,,,reviewed,ak,ak
2016-06-21T08:38:33.160Z,-5.6622,151.1465,67.25,5,mb,,64,1.778,0.8,us,us200065nh,2016-06-21T08:59:31.102Z,"111km E of Kimbe, Papua New Guinea",earthquake,11.1,7.6,0.056,101,reviewed,us,us
2016-06-21T08:28:50.490Z,33.8591667,-117.056,12.86,1.5,ml,47,22,0.08825,0.19,ci,ci37393935,2016-06-21T13:17:35.420Z,"10km NE of Nuevo, CA",earthquake,0.21,0.61,0.214,26,reviewed,ci,ci
2016-06-21T08:25:23.000Z,62.7485,-149.4852,64.5,1.8,ml,,,,0.72,ak,ak13671981,2016-06-24T00:38:38.080Z,"57km NE of Talkeetna, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-06-21T08:02:41.430Z,46.6586667,-112.2658333,-0.66,2.01,ml,24,81,0.1,0.15,mb,mb80156509,2016-06-21T12:48:55.430Z,"13km WNW of Helena West Side, Montana",earthquake,0.32,2.21,0.158,6,reviewed,mb,mb
2016-06-21T08:01:36.550Z,38.8183333,-122.7641667,0.92,1.05,md,31,35,0.01292,0.06,nc,nc72653786,2016-06-22T03:29:02.437Z,"3km W of Cobb, California",earthquake,0.15,0.28,0.127,9,reviewed,nc,nc
2016-06-21T07:54:38.880Z,37.8494,-118.2129,1.4,1,ml,16,61.87,0.276,0.143,nn,nn00548762,2016-06-22T13:30:30.895Z,"54km NNE of Dixon Lane-Meadow Creek, California",earthquake,1.44,5.4,0.25,4,reviewed,nn,nn
2016-06-21T07:54:05.960Z,37.6381667,-118.9325,5.18,1.41,md,25,86,0.02643,0.05,nc,nc72653781,2016-06-21T19:06:03.869Z,"3km ESE of Mammoth Lakes, California",earthquake,0.28,0.32,0.382,21,reviewed,nc,nc
2016-06-21T07:51:44.890Z,-31.7891,179.1626,498.2,5.2,mb,,83,3.567,1.24,us,us200065ne,2016-06-21T08:09:32.978Z,"188km WSW of L'Esperance Rock, New Zealand",earthquake,11,8.6,0.086,44,reviewed,us,us
2016-06-21T07:47:41.020Z,19.3823333,-155.2826667,2.202,1.62,ml,23,76,0.004272,0.07,hv,hv61305391,2016-06-21T19:15:47.530Z,"7km SW of Volcano, Hawaii",earthquake,0.16,0.21,0.046,8,reviewed,hv,hv
2016-06-21T07:39:19.200Z,18.7714,-64.9412,26,2.1,Md,3,302.4,0.41771661,0.1,pr,pr16173004,2016-06-21T11:36:57.299Z,"47km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.4,9,0,3,reviewed,pr,pr
2016-06-21T07:38:59.040Z,36.2776667,-89.4466667,7.04,1.25,md,7,91,0.02376,0.04,nm,nm60121692,2016-06-23T14:07:02.650Z,"4km ENE of Ridgely, Tennessee",earthquake,0.47,0.72,0.055,5,reviewed,nm,nm
2016-06-21T07:16:23.000Z,62.0883,-149.0785,39.4,1.8,ml,,,,0.5,ak,ak13671565,2016-06-24T00:38:36.099Z,"34km NNW of Sutton-Alpine, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-06-21T07:11:51.827Z,38.3476,-118.5692,9.5,1.1,ml,18,74.37,0.109,0.0966,nn,nn00548759,2016-06-22T13:30:24.935Z,"20km SSE of Hawthorne, Nevada",earthquake,1.55,1.6,0.17,3,reviewed,nn,nn
2016-06-21T07:07:33.780Z,35.8706,-97.2357,4.07,2.5,mb_lg,,28,0.192,0.53,us,us200065nc,2016-06-21T07:27:31.537Z,"8km SSE of Langston, Oklahoma",earthquake,1.3,6.2,0.083,38,reviewed,us,us
2016-06-21T07:03:38.300Z,19.2479,-64.7417,24,2.4,Md,3,331.2,0.91179001,0.12,pr,pr16173003,2016-06-21T08:29:52.307Z,"92km N of Road Town, British Virgin Islands",earthquake,1.9,13.8,0,2,reviewed,pr,pr
2016-06-21T07:01:57.190Z,37.9123333,-121.97,8.89,1.46,md,24,98,0.04316,0.06,nc,nc72653766,2016-06-22T01:39:05.083Z,"4km SW of Clayton, California",earthquake,0.23,0.34,0.194,18,reviewed,nc,nc
2016-06-21T06:58:45.330Z,37.5375,-118.8691667,7.58,1.13,md,28,98,0.06134,0.05,nc,nc72653761,2016-06-22T13:29:53.837Z,"15km SSE of Mammoth Lakes, California",earthquake,0.23,0.61,0.253,22,reviewed,nc,nc
2016-06-21T06:41:59.000Z,61.1155,-148.1342,0,1.5,ml,,,,0.31,ak,ak13671562,2016-06-24T00:38:42.102Z,"48km NE of Whittier, Alaska",earthquake,0.9,,,,reviewed,ak,ak
2016-06-21T06:20:14.000Z,58.0359,-153.6575,60.4,2.8,ml,,,,0.56,ak,ak13671554,2016-06-24T00:39:15.377Z,"58km NNE of Larsen Bay, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-06-21T06:06:33.628Z,39.5678,-119.0879,3.3,1.1,ml,14,122.87,0.27,0.1051,nn,nn00548754,2016-06-22T13:30:12.660Z,"14km ESE of Fernley, Nevada",earthquake,1.92,6.4,0.12,7,reviewed,nn,nn
2016-06-21T05:49:46.560Z,27.9463,85.5702,10,3.6,mb,,226,0.324,1.26,us,us200065q8,2016-06-21T12:57:10.784Z,"26km N of Nagarkot, Nepal",earthquake,10.9,2,0.289,3,reviewed,us,us
2016-06-21T05:33:36.000Z,61.6418,-151.2971,1.9,1.9,ml,,,,0.61,ak,ak13671550,2016-06-24T00:38:44.098Z,"67km W of Willow, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-06-21T05:21:55.200Z,17.9901,-66.555,5,1.9,Md,8,190.8,0.07096691,0.2,pr,pr16173002,2016-06-21T08:28:57.111Z,"4km SSW of Aguilita, Puerto Rico",earthquake,0.7,0.5,0,5,reviewed,pr,pr
2016-06-21T05:14:01.000Z,61.3568,-141.1017,10.6,1.3,ml,,,,0.48,ak,ak13671547,2016-06-24T00:37:44.218Z,"161km NNE of Cape Yakataga, Alaska",earthquake,0.4,0.2,,,reviewed,ak,ak
2016-06-21T04:55:52.920Z,19.4263333,-155.6255,3.722,1.88,ml,14,145,0.02355,0.07,hv,hv61305256,2016-06-21T18:51:27.800Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.64,0.133,5,reviewed,hv,hv
2016-06-21T04:53:17.960Z,-6.3098,130.3333,139.57,5.2,mb,,47,3.871,0.91,us,us200065n7,2016-06-21T05:09:56.754Z,"211km NNW of Saumlaki, Indonesia",earthquake,8.1,6.9,0.068,71,reviewed,us,us
2016-06-21T04:36:08.580Z,37.5033333,-118.6555,10.69,1.6,md,28,63,0.0549,0.04,nc,nc72653731,2016-06-21T21:43:02.318Z,"23km NW of West Bishop, California",earthquake,0.27,0.7,0.238,26,reviewed,nc,nc
2016-06-21T04:29:18.000Z,60.8177,-150.1211,39,1.2,ml,,,,0.51,ak,ak13690051,2016-06-24T00:39:35.762Z,"46km SSW of Anchorage, Alaska",earthquake,0.4,0.8,,,reviewed,ak,ak
2016-06-21T04:20:58.000Z,63.5057,-151.1496,6.6,1.7,ml,,,,0.56,ak,ak13671131,2016-06-24T00:38:46.129Z,"110km W of Cantwell, Alaska",earthquake,0.4,0.2,,,reviewed,ak,ak
2016-06-21T04:18:56.500Z,19.124,-64.902,44,2.6,Md,15,270,0.75368652,0.2,pr,pr16173000,2016-06-21T04:50:47.201Z,"83km NNW of Road Town, British Virgin Islands",earthquake,3.2,8.6,0,8,reviewed,pr,pr
2016-06-21T04:16:56.100Z,17.9857,-66.5621,5,2.5,Md,20,108,0.07006859,0.25,pr,pr16173001,2016-06-21T05:16:57.074Z,"5km SW of Aguilita, Puerto Rico",earthquake,0.3,0.4,0,19,reviewed,pr,pr
2016-06-21T04:15:49.000Z,60.6342,-150.5016,52.7,1.7,ml,,,,0.46,ak,ak13671128,2016-06-24T00:36:01.877Z,"18km NE of Sterling, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-06-21T04:09:13.350Z,38.0535,-112.4003333,-0.57,2.22,ml,24,48,0.171,0.23,uu,uu60152187,2016-06-22T20:05:07.740Z,"25km N of Panguitch, Utah",earthquake,0.41,1.18,0.169,10,reviewed,uu,uu
2016-06-21T04:01:57.000Z,58.7019,-154.0963,92.7,2.2,ml,,,,0.43,ak,ak13671125,2016-06-24T00:36:03.242Z,"125km SSE of Old Iliamna, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-06-21T03:59:35.900Z,34.0741667,-117.2648333,14.01,1.09,ml,50,44,0.04703,0.14,ci,ci37393767,2016-06-21T19:00:19.068Z,"3km N of Loma Linda, CA",earthquake,0.17,0.37,0.115,28,reviewed,ci,ci
2016-06-21T03:50:42.000Z,60.2516,-152.6327,107.5,1.5,ml,,,,0.32,ak,ak13671122,2016-06-24T00:39:31.400Z,"26km SSE of Redoubt Volcano, Alaska",earthquake,0.4,0.2,,,reviewed,ak,ak
2016-06-21T03:46:08.880Z,46.6588333,-112.2706667,1,2.85,ml,26,81,0.098,0.2,mb,mb80156494,2016-06-21T12:14:40.477Z,"13km WNW of Helena West Side, Montana",earthquake,0.33,0.8,0.206,13,reviewed,mb,mb
2016-06-21T03:40:04.000Z,66.2771,-142.4373,21,1.3,ml,,,,0.4,ak,ak13690045,2016-06-24T00:39:34.484Z,"89km NE of Circle, Alaska",earthquake,2.5,3.1,,,reviewed,ak,ak
2016-06-21T03:22:52.000Z,63.5294,-147.282,4.4,1.2,ml,,,,0.64,ak,ak13670710,2016-06-24T00:36:02.568Z,"84km E of Cantwell, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-06-21T03:22:10.470Z,34.0735,-117.2758333,15.94,2.08,ml,100,24,0.03914,0.16,ci,ci37393751,2016-06-21T18:53:31.122Z,"3km NNW of Loma Linda, CA",earthquake,0.12,0.28,0.145,105,reviewed,ci,ci
2016-06-21T03:21:25.740Z,33.1066667,-115.8783333,9.21,1.67,ml,38,54,0.04769,0.29,ci,ci37393743,2016-06-21T13:19:49.240Z,"22km SSE of Salton City, CA",earthquake,0.35,1.37,0.2,28,reviewed,ci,ci
2016-06-21T03:19:20.000Z,65.8897,-147.1041,1.2,1.1,ml,,,,0.67,ak,ak13670708,2016-06-24T00:36:04.948Z,"111km SW of Fort Yukon, Alaska",earthquake,0.4,0.5,,,reviewed,ak,ak
2016-06-21T03:16:33.000Z,63.2909,-151.1322,3.7,1,ml,,,,0.7,ak,ak13690042,2016-06-24T00:39:33.535Z,"109km W of Cantwell, Alaska",earthquake,0.3,0.6,,,reviewed,ak,ak
2016-06-21T02:44:27.000Z,67.4862,-149.2931,1.5,1.1,ml,,,,0.49,ak,ak13670706,2016-06-24T00:37:39.175Z,"46km NE of Coldfoot, Alaska",earthquake,1.3,1.3,,,reviewed,ak,ak
2016-06-21T02:41:43.240Z,44.0948333,-121.3456667,-1.52,1.98,ml,8,154,0.03091,0.06,uw,uw61171236,2016-06-23T18:08:27.970Z,"4km NNW of Bend, Oregon",explosion,0.39,31.61,0.162,29,reviewed,uw,uw
2016-06-21T02:11:34.000Z,61.4419,-150.9737,66,3.1,ml,,,,0.75,ak,ak13670692,2016-06-24T00:37:25.738Z,"55km W of Big Lake, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-06-21T01:51:32.000Z,59.8103,-153.0752,99.3,1.6,ml,,,,0.34,ak,ak13690038,2016-06-24T00:39:29.386Z,"69km W of Anchor Point, Alaska",earthquake,0.4,0.5,,,reviewed,ak,ak
2016-06-21T01:38:22.000Z,62.2397,-149.4859,62.4,1.4,ml,,,,0.38,ak,ak13670282,2016-06-24T00:36:06.341Z,"20km ENE of Y, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
